ID,AGENT,TYPE,CONFIDENCE,SECURITY,VALIDATED
3232334339,Copilot,,,1,1
3232348180,Copilot,feat,9.0,1,1
3232354124,Copilot,,,1,1
3232418965,Copilot,,,1,0
3232446065,Copilot,,,1,1
3232461026,Copilot,,,1,1
3232475000,Copilot,,,1,0
3258846845,Copilot,,,1,1
3258858919,Copilot,fix,10.0,1,1
3258861544,Copilot,fix,10.0,1,0
3258872451,Copilot,fix,10.0,1,0
3258878085,Copilot,,,1,1
3258878150,Copilot,fix,10.0,1,1
3258882367,Copilot,,,1,1
3258896089,Copilot,,,1,1
3258898403,Copilot,,,1,1
3258915136,Copilot,,,1,1
3258917332,Copilot,,,1,1
3258923360,Copilot,,,1,1
3258928741,Copilot,,,1,1
3258932389,Copilot,,,1,1
3258941922,Copilot,,,1,1
3258963343,Copilot,,,1,1
3258968922,Copilot,,,1,1
3258987592,Copilot,,,1,1
3258988535,Copilot,,,1,1
3238150376,Copilot,,,1,1
3238153614,Copilot,,,1,1
3238199145,Copilot,,,1,1
3238202812,Copilot,,,1,1
3238203554,Copilot,,,1,1
3238272300,Copilot,,,1,1
3238272842,Copilot,,,1,1
3238295429,Copilot,,,1,1
3238329488,Copilot,,,1,1
3238331745,Copilot,,,1,1
3238336622,Copilot,,,1,1
3238342437,Copilot,,,1,1
3238345668,Copilot,,,1,1
3238365116,Copilot,,,1,1
3238371906,Copilot,,,1,1
3131691179,Copilot,,,1,1
3266336088,Copilot,,,1,1
3266338278,Copilot,,,1,1
3266343426,Copilot,,,1,1
3266343923,Copilot,,,1,1
3266348378,Copilot,,,1,1
3266352127,Copilot,,,1,1
3266354459,Copilot,,,1,1
3266356172,Copilot,,,1,1
3266367856,Copilot,,,1,1
3266381449,Copilot,,,1,1
3266381996,Copilot,,,1,1
3266383211,Copilot,,,1,1
3266386170,Copilot,,,1,1
3266394165,Copilot,,,1,0
3266399096,Copilot,,,1,1
3266405924,Copilot,,,1,1
3266437489,Copilot,,,1,1
3266441542,Copilot,,,1,1
3266453227,Copilot,,,1,1
3275415155,Copilot,,,1,1
3275416851,Copilot,,,1,1
3275417835,Copilot,,,1,1
3275422482,Copilot,,,1,1
3275434820,Copilot,,,1,1
3275440412,Copilot,,,1,0
3275440934,Copilot,,,1,1
3275444887,Copilot,,,1,1
3275457409,Copilot,,,1,1
3275468896,Copilot,,,1,0
3275471504,Copilot,,,1,1
3275472204,Copilot,feat,9.0,1,1
3275474300,Copilot,,,1,1
3275476932,Copilot,,,1,1
3275479519,Copilot,,,1,1
3275491343,Copilot,,,1,1
3275494078,Copilot,,,1,1
3275496213,Copilot,,,1,1
3275496817,Copilot,,,1,1
3275500057,Copilot,,,1,1
3275501407,Copilot,,,1,1
3275502865,Copilot,,,1,1
3227279392,Copilot,,,1,1
3227279427,Copilot,,,1,1
3227295472,Copilot,,,1,1
3227305933,Copilot,,,1,1
3227310139,Copilot,,,1,0
3227321791,Copilot,,,1,0
3227323774,Copilot,,,1,1
3227352034,Copilot,,,1,1
3227353938,Copilot,,,1,1
3227363961,Copilot,,,1,1
3227363962,Copilot,,,1,1
3227363960,Copilot,,,1,1
3227382764,Copilot,,,1,1
3165382142,Copilot,fix,10.0,1,0
3165400170,Copilot,,,1,1
3165424016,Copilot,,,1,1
3165428624,Copilot,,,1,1
3187235455,Copilot,,,1,1
3187237964,Copilot,,,1,1
3187266829,Copilot,,,1,1
3187273271,Copilot,feat,9.0,1,1
3187300772,Copilot,,,1,1
3187307283,Copilot,,,1,1
3187340214,Copilot,,,1,1
3187385920,Copilot,,,1,1
3187416579,Copilot,,,1,1
3187500910,Copilot,feat,10.0,1,1
3187512467,Copilot,,,1,1
3187525439,Copilot,,,1,1
3187535327,Copilot,,,1,1
3187578480,Copilot,,,1,1
3187609723,Copilot,,,1,1
3187643564,Copilot,,,1,1
3187708760,Copilot,,,1,1
3187802886,Copilot,fix,10.0,1,1
3187825427,Copilot,,,1,1
3187850915,Copilot,,,1,1
3187866797,Copilot,test,10.0,1,1
3187904067,Copilot,,,1,1
3187931195,Copilot,,,1,1
3187954146,Copilot,,,1,1
3187984236,Copilot,,,1,1
3088423454,Copilot,,,1,1
3088424669,Copilot,,,1,1
3088431654,Copilot,,,1,1
3088492224,Copilot,,,1,1
3215661433,Copilot,,,1,0
3215719584,Copilot,,,1,0
3215802336,Copilot,,,1,1
3215805206,Copilot,,,1,1
3215811145,Copilot,,,1,1
3215892501,Copilot,,,1,1
3215919632,Copilot,,,1,1
3215957451,Copilot,,,1,1
3077094653,Copilot,feat,10.0,1,0
3077095878,Copilot,feat,9.0,1,1
3148385865,Copilot,,,1,1
3148388135,Copilot,,,1,1
3148408307,Copilot,,,1,1
3148439710,Copilot,,,1,1
3148462454,Copilot,,,1,1
3148673474,Copilot,,,1,1
3245783682,Copilot,,,1,1
3245785537,Copilot,,,1,1
3245786722,Copilot,,,1,1
3245788830,Copilot,,,1,1
3245805639,Copilot,,,1,1
3245813468,Copilot,,,1,1
3245814256,Copilot,,,1,1
3245819794,Copilot,,,1,1
3245820297,Copilot,,,1,1
3245820352,Copilot,,,1,1
3245826055,Copilot,,,1,1
3245826488,Copilot,fix,10.0,1,1
3245827130,Copilot,,,1,1
3245828038,Copilot,,,1,1
3245828662,Copilot,,,1,1
3245832156,Copilot,,,1,1
3245834508,Copilot,,,1,1
3245834697,Copilot,,,1,1
3245844192,Copilot,,,1,1
3226103561,Copilot,,,1,1
3226113177,Copilot,,,1,1
3226113223,Copilot,,,1,1
3226130116,Copilot,feat,9.0,1,0
3226143817,Copilot,,,1,1
3226148593,Copilot,,,1,1
3226157980,Copilot,,,1,1
3226159409,Copilot,,,1,1
3226160511,Copilot,,,1,1
3226171037,Copilot,,,1,1
3226172567,Copilot,,,1,0
3226180584,Copilot,,,1,1
3226183527,Copilot,,,1,1
3226188610,Copilot,,,1,1
3226191726,Copilot,,,1,1
3226193412,Copilot,,,1,1
3161037111,Copilot,,,1,1
3161037138,Copilot,,,1,1
3161057530,Copilot,,,1,1
3161057536,Copilot,,,1,1
3161083030,Copilot,,,1,1
3161083016,Copilot,,,1,1
3161083018,Copilot,,,1,1
3161083180,Copilot,,,1,1
3161114956,Copilot,fix,10.0,1,1
3161136665,Copilot,,,1,1
3161151677,Copilot,,,1,1
3161166799,Copilot,,,1,1
3161201788,Copilot,,,1,1
3161217935,Copilot,,,1,1
3161221202,Copilot,,,1,1
3161221260,Copilot,,,1,1
3161265969,Copilot,,,1,1
3161280766,Copilot,,,1,1
3161327340,Copilot,,,1,1
3161367931,Copilot,,,1,1
3161395011,Copilot,,,1,1
3161413967,Copilot,fix,10.0,1,1
3161423020,Copilot,,,1,1
3161423800,Copilot,,,1,1
3161429621,Copilot,,,1,1
3161445576,Copilot,,,1,1
3161456761,Copilot,,,1,1
3093578844,Copilot,,,1,1
3093612864,Copilot,fix,10.0,1,1
3093686807,Copilot,,,1,1
3093754367,Copilot,,,1,1
3093822785,Copilot,feat,9.0,1,1
3093917352,Copilot,,,1,0
3093952576,Copilot,,,1,1
3093987707,Copilot,,,1,1
3256608291,Copilot,,,1,1
3256628270,Copilot,,,1,1
3256628748,Copilot,,,1,1
3256637633,Copilot,,,1,1
3256645362,Copilot,,,1,1
3256652924,Copilot,,,1,1
3256658267,Copilot,,,1,1
3256670524,Copilot,,,1,1
3256676638,Copilot,,,1,1
3256680175,Copilot,,,1,1
3256694550,Copilot,,,1,1
3256738205,Copilot,,,1,1
3256747913,Copilot,,,1,1
3256751581,Copilot,,,1,1
3256781482,Copilot,,,1,1
3256791907,Copilot,,,1,1
3256811253,Copilot,,,1,1
3142019198,Copilot,,,1,1
3142019226,Copilot,,,1,1
3142019221,Copilot,,,1,1
3142019258,Copilot,,,1,1
3142019731,Copilot,,,1,1
3142019808,Copilot,,,1,1
3142019812,Copilot,,,1,1
3142019862,Copilot,,,1,1
3142022805,Copilot,,,1,1
3142028626,Copilot,,,1,1
3142039274,Copilot,,,1,1
3142065147,Copilot,,,1,1
3142103965,Copilot,,,1,1
3142128744,Copilot,,,1,0
3142142741,Copilot,,,1,0
3142290977,Copilot,,,1,1
3142322525,Copilot,,,1,0
3142323662,Copilot,,,1,1
3142323818,Copilot,,,1,1
3142323937,Copilot,,,1,1
3142330235,Copilot,,,1,1
3244980595,Copilot,,,1,1
3244987739,Copilot,,,1,1
3244987924,Copilot,,,1,1
3245012006,Copilot,,,1,1
3245013738,Copilot,,,1,1
3245015346,Copilot,,,1,1
3245023880,Copilot,,,1,1
3245028950,Copilot,,,1,1
3245051679,Copilot,,,1,1
3245057763,Copilot,,,1,1
3245058413,Copilot,,,1,1
3245061510,Copilot,,,1,1
3245097479,Copilot,,,1,1
3245098919,Copilot,,,1,1
3245102248,Copilot,,,1,1
3268963842,Copilot,,,1,1
3268983789,Copilot,,,1,1
3268997408,Copilot,,,1,1
3269005096,Copilot,,,1,1
3269017246,Copilot,feat,9.0,1,1
3269055325,Copilot,,,1,1
3269058940,Copilot,,,1,1
3269061931,Copilot,,,1,1
3269084522,Copilot,,,1,1
3269116392,Copilot,,,1,1
3269169308,Copilot,,,1,1
3269186646,Copilot,,,1,1
3269190108,Copilot,,,1,1
3269199150,Copilot,,,1,1
3269206871,Copilot,,,1,1
3269207098,Copilot,,,1,1
3269216201,Copilot,,,1,0
3269219207,Copilot,,,1,1
3135941843,Copilot,,,1,1
3136076155,Copilot,,,1,1
3136157204,Copilot,,,1,1
3136192640,Copilot,,,1,1
3136200997,Copilot,fix,10.0,1,1
3136304106,Copilot,,,1,1
3136399972,Copilot,fix,10.0,1,1
3136523879,Copilot,,,1,1
3136536777,Copilot,,,1,1
3136586004,Copilot,,,1,1
3221279396,Copilot,,,1,1
3221306116,Copilot,fix,8.0,1,1
3221320120,Copilot,,,1,1
3221324761,Copilot,,,1,1
3221327603,Copilot,,,1,1
3221351608,Copilot,,,1,1
3221356155,Copilot,,,1,1
3221362888,Copilot,,,1,1
3221363287,Copilot,,,1,1
3221371114,Copilot,,,1,1
3221392955,Copilot,,,1,1
3221415685,Copilot,,,1,1
3221422690,Copilot,,,1,1
3221445019,Copilot,,,1,1
3221446358,Copilot,,,1,1
3221475997,Copilot,,,1,1
3221481433,Copilot,,,1,1
3221481938,Copilot,,,1,1
3221490065,Copilot,,,1,1
3205823597,Copilot,,,1,1
3205834532,Copilot,,,1,1
3205850872,Copilot,,,1,1
3205899174,Copilot,,,1,1
3205920891,Copilot,,,1,0
3205922451,Copilot,,,1,1
3205923809,Copilot,,,1,1
3205952716,Copilot,build,9.0,1,1
3205965077,Copilot,,,1,1
3205987469,Copilot,,,1,0
3206026229,Copilot,,,1,1
3206047014,Copilot,,,1,1
3206060156,Copilot,,,1,1
3206081051,Copilot,,,1,1
3206099080,Copilot,,,1,1
3245331456,Copilot,,,1,1
3245331821,Copilot,,,1,0
3245340599,Copilot,,,1,1
3245341503,Copilot,,,1,1
3245347547,Copilot,,,1,1
3245350831,Copilot,,,1,1
3245351070,Copilot,,,1,1
3245352295,Copilot,,,1,1
3245354508,Copilot,,,1,1
3245356340,Copilot,,,1,1
3245360510,Copilot,,,1,1
3245362290,Copilot,,,1,1
3245362710,Copilot,,,1,1
3245363545,Copilot,,,1,1
3245364598,Copilot,,,1,1
3245373689,Copilot,,,1,1
3245374446,Copilot,,,1,1
3245376239,Copilot,,,1,1
3245382144,Copilot,,,1,1
3245385950,Copilot,,,1,1
3129909775,Copilot,,,1,1
3173632220,Copilot,,,1,1
3173645990,Copilot,,,1,1
3173688499,Copilot,fix,10.0,1,1
3173694305,Copilot,,,1,1
3173706561,Copilot,,,1,1
3173710927,Copilot,,,1,1
3173716859,Copilot,,,1,1
3173749102,Copilot,,,1,1
3173773949,Copilot,,,1,1
3173778429,Copilot,,,1,1
3173781546,Copilot,,,1,1
3173807662,Copilot,,,1,1
3173808321,Copilot,,,1,0
3173824231,Copilot,,,1,1
3173825695,Copilot,,,1,1
3173826350,Copilot,,,1,1
3173829393,Copilot,,,1,1
3173880553,Copilot,,,1,1
3173901440,Copilot,,,1,1
3173907352,Copilot,,,1,1
3173909697,Copilot,,,1,1
3173932229,Copilot,,,1,1
3173932544,Copilot,,,1,1
3173933038,Copilot,,,1,1
3173933623,Copilot,,,1,1
3173933863,Copilot,,,1,1
3173967198,Copilot,,,1,0
3173974807,Copilot,,,1,1
3173977878,Copilot,,,1,1
3173995568,Copilot,,,1,1
3174007754,Copilot,,,1,1
3174059216,Copilot,,,1,1
3174068312,Copilot,,,1,1
3174196221,Copilot,,,1,1
3174218218,Copilot,,,1,1
3174246308,Copilot,,,1,1
3082132239,Copilot,fix,10.0,1,1
3082227475,Copilot,,,1,1
3082240204,Copilot,,,1,1
3082441502,Copilot,,,1,1
3091068252,Copilot,,,1,1
3091120429,Copilot,,,1,1
3234213400,Copilot,,,1,1
3234237360,Copilot,,,1,0
3234246176,Copilot,,,1,1
3234246213,Copilot,,,1,1
3234249955,Copilot,,,1,1
3234259884,Copilot,feat,9.0,1,1
3234277720,Copilot,,,1,1
3234278970,Copilot,,,1,1
3234281830,Copilot,,,1,1
3234283729,Copilot,,,1,1
3234299776,Copilot,,,1,1
3234305786,Copilot,,,1,1
3234325630,Copilot,,,1,1
3234331920,Copilot,,,1,1
3234373117,Copilot,,,1,1
3234375992,Copilot,,,1,1
3203508509,Copilot,,,1,1
3203508766,Copilot,,,1,1
3203509530,Copilot,,,1,1
3203515445,Copilot,,,1,1
3203517003,Copilot,,,1,1
3203517944,Copilot,,,1,1
3203536301,Copilot,,,1,1
3203548309,Copilot,,,1,0
3203552489,Copilot,,,1,1
3203553656,Copilot,,,1,1
3203566740,Copilot,,,1,1
3203576601,Copilot,,,1,1
3203609136,Copilot,,,1,1
3203614523,Copilot,,,1,1
3203615885,Copilot,,,1,1
3203615890,Copilot,,,1,1
3203619409,Copilot,,,1,1
3203619634,Copilot,,,1,1
3203645963,Copilot,,,1,1
3203662313,Copilot,,,1,1
3203663857,Copilot,,,1,0
3203666697,Copilot,,,1,1
3190211171,Copilot,,,1,1
3190211285,Copilot,,,1,1
3190224154,Copilot,,,1,1
3190235238,Copilot,,,1,1
3190236590,Copilot,,,1,1
3190238099,Copilot,,,1,1
3190244401,Copilot,,,1,1
3190245897,Copilot,,,1,1
3190266956,Copilot,,,1,1
3190280212,Copilot,,,1,1
3190284801,Copilot,,,1,1
3190294358,Copilot,,,1,1
3190294369,Copilot,,,1,1
3190294370,Copilot,,,1,1
3190294406,Copilot,,,1,1
3190294414,Copilot,,,1,1
3190294411,Copilot,,,1,1
3190308920,Copilot,,,1,1
3190310578,Copilot,,,1,1
3190323446,Copilot,,,1,1
3190325000,Copilot,,,1,1
3190327890,Copilot,,,1,1
3190337181,Copilot,,,1,1
3190345706,Copilot,,,1,1
3190350218,Copilot,,,1,1
3190351635,Copilot,,,1,1
3190355922,Copilot,,,1,1
3190361368,Copilot,,,1,1
3190361958,Copilot,,,1,1
3190365394,Copilot,,,1,1
3190366252,Copilot,,,1,1
3190368898,Copilot,,,1,1
3190371462,Copilot,,,1,1
3190376472,Copilot,,,1,1
3190382063,Copilot,,,1,1
3190386464,Copilot,,,1,1
3190387051,Copilot,,,1,1
3190391871,Copilot,,,1,1
3230890060,Copilot,,,1,1
3230898969,Copilot,,,1,1
3230905009,Copilot,,,1,1
3230928043,Copilot,,,1,1
3230986786,Copilot,,,1,1
3230997333,Copilot,,,1,1
3231051690,Copilot,,,1,1
3231053289,Copilot,,,1,1
3231055067,Copilot,,,1,1
3231055370,Copilot,,,1,1
3231072593,Copilot,,,1,1
3231090426,Copilot,,,1,1
3231093949,Copilot,,,1,1
3231247633,Copilot,fix,10.0,1,1
3231269305,Copilot,feat,9.0,1,1
3265430829,Copilot,,,1,1
3265430893,Copilot,,,1,1
3265431749,Copilot,,,1,1
3265432817,Copilot,,,1,1
3265438003,Copilot,,,1,1
3265439916,Copilot,,,1,1
3265450769,Copilot,,,1,1
3265451029,Copilot,,,1,1
3265455320,Copilot,,,1,1
3265455788,Copilot,,,1,1
3265463957,Copilot,,,1,1
3265483627,Copilot,,,1,0
3265483876,Copilot,,,1,1
3265484298,Copilot,,,1,1
3265491144,Copilot,,,1,1
3265493356,Copilot,,,1,1
3265499930,Copilot,,,1,1
3265503259,Copilot,,,1,1
3265506070,Copilot,,,1,1
3265513893,Copilot,,,1,1
3265518253,Copilot,feat,9.0,1,1
3265518912,Copilot,,,1,1
3265519961,Copilot,,,1,1
3265520163,Copilot,,,1,1
3195891560,Copilot,,,1,1
3195892844,Copilot,,,1,1
3195893444,Copilot,,,1,1
3195904171,Copilot,,,1,1
3195904172,Copilot,,,1,1
3195904246,Copilot,,,1,1
3195906178,Copilot,,,1,1
3195920201,Copilot,,,1,1
3195920304,Copilot,,,1,1
3195920309,Copilot,,,1,1
3195920646,Copilot,,,1,1
3195952855,Copilot,,,1,1
3195953065,Copilot,fix,10.0,1,1
3196004641,Copilot,,,1,1
3196035224,Copilot,,,1,1
3196057672,Copilot,,,1,1
3196084838,Copilot,,,1,1
3196096312,Copilot,,,1,1
3210566998,Copilot,,,1,1
3210584487,Copilot,,,1,1
3210586265,Copilot,,,1,1
3210587363,Copilot,,,1,1
3210600171,Copilot,,,1,0
3210611660,Copilot,,,1,1
3210613159,Copilot,,,1,1
3210622408,Copilot,,,1,1
3210625020,Copilot,,,1,1
3210642648,Copilot,,,1,1
3210643324,Copilot,,,1,1
3210643890,Copilot,,,1,1
3210654599,Copilot,,,1,1
3210656373,Copilot,,,1,1
3210676584,Copilot,,,1,1
3210684407,Copilot,,,1,1
3210685965,Copilot,,,1,1
3210687052,Copilot,,,1,1
3210700909,Copilot,,,1,1
3210715313,Copilot,,,1,1
3210737999,Copilot,,,1,1
3210738093,Copilot,,,1,1
3210775740,Copilot,docs,10.0,1,1
3210780396,Copilot,,,1,1
3210796912,Copilot,,,1,1
3210799274,Copilot,,,1,1
3210804035,Copilot,docs,10.0,1,1
3210827134,Copilot,,,1,0
3081407923,Copilot,fix,9.0,1,1
3081455269,Copilot,,,1,1
3081564749,Copilot,,,1,1
3180166446,Copilot,,,1,1
3180206005,Copilot,,,1,1
3180207156,Copilot,,,1,1
3180243153,Copilot,,,1,1
3180285176,Copilot,,,1,1
3180316583,Copilot,,,1,1
3180356427,Copilot,,,1,1
3180451136,Copilot,,,1,0
3180511512,Copilot,,,1,1
3180544637,Copilot,,,1,1
3180600140,Copilot,,,1,1
3239120757,Copilot,,,1,0
3239142993,Copilot,,,1,1
3239144089,Copilot,,,1,0
3239176247,Copilot,,,1,1
3239202672,Copilot,,,1,1
3239203057,Copilot,,,1,1
3239222079,Copilot,,,1,1
3239251945,Copilot,,,1,1
3239254408,Copilot,,,1,1
3239257430,Copilot,,,1,1
3239264677,Copilot,,,1,1
3239287458,Copilot,,,1,1
3239347753,Copilot,,,1,1
3239353306,Copilot,docs,9.0,1,1
3163545806,Copilot,,,1,1
3163587393,Copilot,,,1,1
3163642045,Copilot,fix,10.0,1,1
3163644718,Copilot,,,1,1
3163720609,Copilot,,,1,1
3163754233,Copilot,,,1,1
3163784144,Copilot,,,1,1
3163871023,Copilot,,,1,1
3163885807,Copilot,,,1,1
3163910260,Copilot,,,1,1
3163941727,Copilot,,,1,1
3164007756,Copilot,,,1,1
3164016023,Copilot,,,1,1
3164035704,Copilot,fix,10.0,1,0
3164069382,Copilot,,,1,1
3225143248,Copilot,,,1,1
3225145928,Copilot,,,1,1
3225151792,Copilot,,,1,1
3225153555,Copilot,,,1,1
3225157448,Copilot,,,1,1
3225162930,Copilot,,,1,1
3225167885,Copilot,,,1,0
3225168727,Copilot,ci,10.0,1,1
3225176285,Copilot,,,1,1
3225177519,Copilot,,,1,1
3225182732,Copilot,,,1,0
3225184254,Copilot,,,1,1
3225188273,Copilot,,,1,1
3225188536,Copilot,,,1,1
3225195856,Copilot,,,1,1
3225205321,Copilot,docs,10.0,1,1
3225240977,Copilot,,,1,0
3225250325,Copilot,,,1,1
3225255714,Copilot,,,1,1
3225260971,Copilot,,,1,1
3225272863,Copilot,,,1,0
3156342467,Copilot,,,1,1
3156377662,Copilot,,,1,1
3156392725,Copilot,,,1,1
3156400297,Copilot,,,1,1
3156543808,Copilot,,,1,1
3156564134,Copilot,,,1,1
3156576152,Copilot,,,1,1
3156591348,Copilot,,,1,0
3156593831,Copilot,,,1,1
3156630821,Copilot,,,1,1
3156646128,Copilot,,,1,1
3156648118,Copilot,,,1,1
3156728776,Copilot,,,1,1
3156801212,Copilot,,,1,1
3156843030,Copilot,,,1,1
3156843046,Copilot,,,1,1
3156843100,Copilot,,,1,1
3156924985,Copilot,,,1,1
3147793081,Copilot,,,1,1
3147811304,Copilot,,,1,1
3147820985,Copilot,fix,9.0,1,1
3248195630,Copilot,,,1,1
3248195918,Copilot,,,1,1
3248201274,Copilot,,,1,1
3248215420,Copilot,,,1,1
3248228366,Copilot,,,1,1
3248240961,Copilot,,,1,1
3248252764,Copilot,,,1,1
3248277235,Copilot,,,1,1
3248287003,Copilot,,,1,1
3248290415,Copilot,,,1,1
3248302989,Copilot,,,1,1
3248344581,Copilot,,,1,1
3248373484,Copilot,,,1,1
3248373674,Copilot,,,1,1
3248374033,Copilot,,,1,1
3248382568,Copilot,,,1,1
3248386620,Copilot,,,1,1
3248406580,Copilot,,,1,1
3248412948,Copilot,,,1,1
3248417180,Copilot,,,1,1
3248424952,Copilot,,,1,1
3205140121,Copilot,,,1,1
3205151137,Copilot,,,1,1
3205174429,Copilot,,,1,1
3205260644,Copilot,,,1,1
3205261089,Copilot,,,1,1
3205274355,Copilot,,,1,1
3205284218,Copilot,,,1,1
3205285617,Copilot,,,1,1
3205294851,Copilot,,,1,1
3205297041,Copilot,,,1,1
3205307797,Copilot,,,1,1
3205310769,Copilot,,,1,1
3205326781,Copilot,,,1,1
3205333389,Copilot,,,1,1
3205333816,Copilot,,,1,1
3205333817,Copilot,,,1,1
3205333826,Copilot,,,1,1
3205339533,Copilot,,,1,1
3205376619,Copilot,,,1,1
3219482441,Copilot,,,1,1
3219536412,Copilot,,,1,1
3219568068,Copilot,,,1,1
3219585285,Copilot,,,1,1
3219609249,Copilot,,,1,1
3219647295,Copilot,,,1,1
3219675848,Copilot,,,1,1
3219683668,Copilot,,,1,1
3219749402,Copilot,,,1,1
3219750794,Copilot,,,1,1
3219766312,Copilot,fix,10.0,1,1
3219769061,Copilot,docs,10.0,1,1
3219769615,Copilot,,,1,1
3219781619,Copilot,,,1,1
3219816657,Copilot,,,1,1
3219841963,Copilot,,,1,1
3219855309,Copilot,,,1,1
3219878695,Copilot,,,1,1
3140325171,Copilot,,,1,0
3140372793,Copilot,,,1,1
3140480374,Copilot,,,1,1
3140483018,Copilot,,,1,1
3140486148,Copilot,,,1,1
3140490128,Copilot,,,1,1
3140519855,Copilot,,,1,1
3140527739,Copilot,fix,10.0,1,0
3140553872,Copilot,,,1,1
3140704380,Copilot,,,1,1
3140705526,Copilot,,,1,1
3140711007,Copilot,,,1,1
3140718609,Copilot,,,1,1
3140748492,Copilot,,,1,1
3140758508,Copilot,,,1,1
3140778636,Copilot,,,1,1
3140820858,Copilot,,,1,1
3225746252,Copilot,,,1,1
3225748183,Copilot,,,1,1
3225748319,Copilot,,,1,1
3225750822,Copilot,,,1,1
3225753519,Copilot,,,1,1
3225755474,Copilot,,,1,1
3225757108,Copilot,,,1,1
3225757285,Copilot,,,1,1
3225757507,Copilot,,,1,1
3225758991,Copilot,,,1,1
3225761916,Copilot,,,1,1
3225764074,Copilot,,,1,1
3225765293,Copilot,,,1,1
3225765541,Copilot,,,1,1
3225766048,Copilot,,,1,1
3225766059,Copilot,,,1,1
3225767009,Copilot,,,1,1
3225768708,Copilot,,,1,1
3225772285,Copilot,,,1,1
3225772647,Copilot,,,1,1
3225774588,Copilot,,,1,1
3225776622,Copilot,,,1,1
3225779701,Copilot,,,1,1
3225782613,Copilot,,,1,1
3225786361,Copilot,,,1,1
3225786660,Copilot,,,1,1
3225788798,Copilot,,,1,1
3225791226,Copilot,,,1,1
3225794334,Copilot,,,1,1
3225797290,Copilot,,,1,1
3225797702,Copilot,,,1,1
3225800213,Copilot,,,1,1
3225802793,Copilot,,,1,1
3225805975,Copilot,,,1,1
3225808304,Copilot,,,1,1
3225811969,Copilot,,,1,1
3225812005,Copilot,,,1,1
3225814922,Copilot,,,1,1
3225824553,Copilot,,,1,1
3225827241,Copilot,,,1,1
3225829257,Copilot,,,1,1
3225832496,Copilot,,,1,1
3225834359,Copilot,,,1,1
3225834929,Copilot,,,1,1
3225836886,Copilot,,,1,1
3225839503,Copilot,,,1,1
3225843667,Copilot,,,1,1
3225845945,Copilot,,,1,1
3225846395,Copilot,,,1,1
3225847419,Copilot,,,1,1
3225848160,Copilot,,,1,1
3241446259,Copilot,,,1,1
3241450580,Copilot,,,1,1
3241456602,Copilot,,,1,1
3241460811,Copilot,,,1,1
3241461037,Copilot,,,1,1
3241462594,Copilot,,,1,1
3241471604,Copilot,,,1,1
3241480449,Copilot,,,1,1
3241481880,Copilot,,,1,1
3241485397,Copilot,,,1,1
3241486051,Copilot,,,1,1
3241490038,Copilot,,,1,1
3241497307,Copilot,,,1,1
3241506656,Copilot,,,1,1
3241512655,Copilot,,,1,1
3241514508,Copilot,,,1,1
3241521084,Copilot,,,1,1
3241528877,Copilot,,,1,0
3241530023,Copilot,,,1,1
3241535005,Copilot,,,1,1
3151529764,Copilot,,,1,1
3151614321,Copilot,,,1,1
3151614876,Copilot,feat,10.0,1,1
3151629581,Copilot,fix,9.0,1,1
3093463325,Copilot,,,1,1
3084561388,Copilot,ci,9.0,1,1
3084580121,Copilot,,,1,1
3084591591,Copilot,,,1,1
3084637131,Copilot,,,1,1
3084699357,Copilot,,,1,1
3176701756,Copilot,,,1,1
3176740771,Copilot,,,1,1
3176741255,Copilot,,,1,1
3176780067,Copilot,,,1,1
3176843686,Copilot,,,1,1
3176847799,Copilot,,,1,1
3176851222,Copilot,,,1,1
3176895873,Copilot,fix,10.0,1,1
3176899891,Copilot,,,1,1
3176901977,Copilot,,,1,0
3176907075,Copilot,,,1,1
3176922585,Copilot,fix,10.0,1,1
3176994377,Copilot,,,1,0
3177061068,Copilot,,,1,1
3177074670,Copilot,,,1,1
3177080742,Copilot,fix,10.0,1,1
3177142186,Copilot,,,1,1
3177165421,Copilot,,,1,1
3199911946,Copilot,,,1,1
3199929578,Copilot,fix,10.0,1,1
3199936386,Copilot,,,1,1
3199940887,Copilot,,,1,0
3199963771,Copilot,,,1,1
3200010738,Copilot,,,1,1
3200014860,Copilot,,,1,1
3200029398,Copilot,,,1,1
3200050927,Copilot,,,1,1
3200063598,Copilot,,,1,1
3200109886,Copilot,,,1,1
3200137627,Copilot,,,1,1
3200170323,Copilot,,,1,1
3200172667,Copilot,,,1,1
3200186821,Copilot,,,1,1
3267109112,Copilot,,,1,0
3267111676,Copilot,,,1,1
3267120995,Copilot,,,1,1
3267124035,Copilot,,,1,1
3267124239,Copilot,,,1,1
3267124408,Copilot,,,1,1
3267124909,Copilot,,,1,1
3267127697,Copilot,,,1,1
3267128063,Copilot,,,1,1
3267133422,Copilot,,,1,0
3267134169,Copilot,,,1,1
3267136127,Copilot,,,1,1
3267142362,Copilot,,,1,1
3267143745,Copilot,,,1,1
3267144050,Copilot,,,1,1
3267147267,Copilot,,,1,1
3267147888,Copilot,,,1,1
3267149680,Copilot,,,1,1
3267154158,Copilot,,,1,1
3267156138,Copilot,,,1,1
3267160741,Copilot,,,1,0
3267166877,Copilot,,,1,1
3235293493,Copilot,,,1,1
3235305079,Copilot,,,1,1
3235305599,Copilot,,,1,1
3235327834,Copilot,,,1,1
3235334565,Copilot,,,1,1
3235341771,Copilot,,,1,1
3235348462,Copilot,,,1,1
